Time,Label,0,y
-0.2879310344827586,6088,1.0876789994391158,2
-0.2879310344827586,6407,8.33331694374126,2
-0.2879310344827586,6916,-0.617326094937848,2
-0.2879310344827586,9948,0.07258097164694008,2
-0.2879310344827586,11749,0.07280644593796158,2
-0.2879310344827586,12427,3.698704272978203,2
-0.2879310344827586,12613,0.2489029104677753,2
-0.2879310344827586,12689,4.418895936481345,2
-0.2879310344827586,13416,-1.0358861321871597,2
-0.2879310344827586,13758,-6.3960031060764,2
-0.2879310344827586,13890,-2.402183060825641,2
-0.2879310344827586,14034,-3.6559719986843993,2
-0.2879310344827586,14290,-10.361882856871743,2
-0.2879310344827586,14563,-6.791810407176907,2
-0.2879310344827586,14927,-1.9229464961187313,2
-0.2879310344827586,15144,-12.299379987032696,2
-0.2879310344827586,15282,37.08283086495551,2
-0.2879310344827586,15457,1.7877868692124905,2
-0.2879310344827586,15563,7.541261105175277,2
-0.2879310344827586,16128,-199.1321136317819,2
-0.2879310344827586,17586,-3.921290336675445,2
-0.2879310344827586,17865,3.031110424872236,2
-0.2879310344827586,18102,22.62696773479783,2
-0.2879310344827586,19078,-4.8770214291932446,2
-0.2879310344827586,19728,-9.843841682445785,2
-0.2879310344827586,20046,-13.347263619521362,2
-0.2879310344827586,21615,41.8153791048186,2
-0.2879310344827586,24508,-25.730308898356952,2
-0.2879310344827586,25008,-53.02495117421751,2
-0.2879310344827586,25545,107.98836647580035,2
-0.2879310344827586,25799,62.2483312284797,2
-0.2879310344827586,26391,1.873897790000969,2
-0.2879310344827586,26601,80.20124072831497,2
-0.2879310344827586,26954,20.22264757014663,2
-0.2879310344827586,27145,4.307685446046737,2
-0.2879310344827586,27327,6.230119903573544,2
-0.2879310344827586,27899,73.52063288542124,2
-0.28390804597701147,235,-0.9967449937665926,2
-0.28390804597701147,1847,0.8868047475774672,2
-0.28390804597701147,3817,-5.861181994080145,2
-0.28390804597701147,6088,1.0891272320132042,2
-0.28390804597701147,6407,8.457577793980317,2
-0.28390804597701147,6916,-0.47320696603176604,2
-0.28390804597701147,9948,0.19901426569156094,2
-0.28390804597701147,11749,0.09162352570092958,2
-0.28390804597701147,12427,3.8323942718350694,2
-0.28390804597701147,12613,0.1156225817907461,2
-0.28390804597701147,12689,3.758053403920016,2
-0.28390804597701147,13416,-0.7763319301366447,2
-0.28390804597701147,13758,-6.3665624190036505,2
-0.28390804597701147,13890,-2.8225840149053285,2
-0.28390804597701147,14034,-3.8119488497221483,2
-0.28390804597701147,14290,-11.325858673461756,2
-0.28390804597701147,14563,-6.755022931183551,2
-0.28390804597701147,14927,-2.652808867766021,2
-0.28390804597701147,15144,-11.906698818430407,2
-0.28390804597701147,15282,38.214849954016955,2
-0.28390804597701147,15457,0.12544585730197177,2
-0.28390804597701147,15563,8.845532336386249,2
-0.28390804597701147,16128,-224.78338735762387,2
-0.28390804597701147,17586,-3.6669387302615233,2
-0.28390804597701147,17865,2.5690442019094375,2
-0.28390804597701147,18102,23.23530721941403,2
-0.28390804597701147,19078,-4.869291092629985,2
-0.28390804597701147,19728,-9.333098489988036,2
-0.28390804597701147,20046,-12.849081468253853,2
-0.28390804597701147,21615,41.42630077596562,2
-0.28390804597701147,24508,-24.857124734712656,2
-0.28390804597701147,25008,-52.107464895696445,2
-0.28390804597701147,25545,105.60327270989441,2
-0.28390804597701147,25799,62.52734519821681,2
-0.28390804597701147,26391,1.459280272814573,2
-0.28390804597701147,26601,78.07428933775245,2
-0.28390804597701147,26954,20.194676744317146,2
-0.28390804597701147,27145,5.2473358973223245,2
-0.28390804597701147,27327,5.762066967480122,2
-0.28390804597701147,27899,73.53057603070579,2
-0.27988505747126435,235,-0.6710375998747218,2
-0.27988505747126435,1847,0.9353030620931173,2
-0.27988505747126435,3817,-5.251016754868326,2
-0.27988505747126435,6088,0.9817089963452348,2
-0.27988505747126435,6407,8.522618385893963,2
-0.27988505747126435,6916,-0.35544543026329556,2
-0.27988505747126435,9948,0.21264503015015973,2
-0.27988505747126435,11749,0.04967931126565635,2
-0.27988505747126435,12427,3.9449535634444497,2
-0.27988505747126435,12613,0.10245932989376087,2
-0.27988505747126435,12689,3.1585136362008503,2
-0.27988505747126435,13416,-0.5513102806959075,2
-0.27988505747126435,13758,-6.384337094708572,2
-0.27988505747126435,13890,-3.224316251860662,2
-0.27988505747126435,14034,-3.841858729086141,2
-0.27988505747126435,14290,-12.86818404730882,2
-0.27988505747126435,14563,-6.682441850665121,2
-0.27988505747126435,14927,-3.5269845468295915,2
-0.27988505747126435,15144,-11.570089012547877,2
-0.27988505747126435,15282,38.235213735775055,2
-0.27988505747126435,15457,-3.450557657366133,2
-0.27988505747126435,15563,10.216039889626618,2
-0.27988505747126435,16128,-235.01369199053255,2
-0.27988505747126435,17586,-3.4013270490675307,2
-0.27988505747126435,17865,2.143718222617749,2
-0.27988505747126435,18102,23.3144376433947,2
-0.27988505747126435,19078,-4.942622224718732,2
-0.27988505747126435,19728,-8.841357550968933,2
-0.27988505747126435,20046,-12.331016464265435,2
-0.27988505747126435,21615,41.03642644796048,2
-0.27988505747126435,24508,-24.124714317823397,2
-0.27988505747126435,25008,-51.29377333927613,2
-0.27988505747126435,25545,100.43938579507119,2
-0.27988505747126435,25799,62.62637995605984,2
-0.27988505747126435,26391,1.3356336970226126,2
-0.27988505747126435,26601,75.9869344871066,2
-0.27988505747126435,26954,20.238668004613434,2
-0.27988505747126435,27145,5.834240079300596,2
-0.27988505747126435,27327,5.265477925411469,2
-0.27988505747126435,27899,73.45875056627219,2
-0.27586206896551724,235,-0.35841055664675037,2
-0.27586206896551724,1847,0.9172289100354002,2
-0.27586206896551724,3817,-4.749328318330811,2
-0.27586206896551724,6088,0.7907817894655497,2
-0.27586206896551724,6407,8.493723344478363,2
-0.27586206896551724,6916,-0.3040304511014872,2
-0.27586206896551724,9948,0.12840312501441703,2
-0.27586206896551724,11749,-0.006878752353394968,2
-0.27586206896551724,12427,4.0129792176572545,2
-0.27586206896551724,12613,0.19342643195593257,2
-0.27586206896551724,12689,2.692072394591783,2
-0.27586206896551724,13416,-0.42153569891075837,2
-0.27586206896551724,13758,-6.442581053002111,2
-0.27586206896551724,13890,-3.561421248968373,2
-0.27586206896551724,14034,-3.7852908682413577,2
-0.27586206896551724,14290,-14.749779408246813,2
-0.27586206896551724,14563,-6.580963243869575,2
-0.27586206896551724,14927,-4.549737969256911,2
-0.27586206896551724,15144,-11.351478666390463,2
-0.27586206896551724,15282,37.23871949123734,2
-0.27586206896551724,15457,-8.314639304297588,2
-0.27586206896551724,15563,11.770282484664424,2
-0.27586206896551724,16128,-230.5698589061136,2
-0.27586206896551724,17586,-3.1814886997005596,2
-0.27586206896551724,17865,1.6752461019770686,2
-0.27586206896551724,18102,22.833570673604907,2
-0.27586206896551724,19078,-5.091733427633892,2
-0.27586206896551724,19728,-8.383000292791747,2
-0.27586206896551724,20046,-11.85483184100743,2
-0.27586206896551724,21615,40.60073728002376,2
-0.27586206896551724,24508,-23.571452487938576,2
-0.27586206896551724,25008,-50.54166680165161,2
-0.27586206896551724,25545,93.47059060259755,2
-0.27586206896551724,25799,62.645148155135416,2
-0.27586206896551724,26391,1.510567612611826,2
-0.27586206896551724,26601,73.99716817209537,2
-0.27586206896551724,26954,20.298258760796383,2
-0.27586206896551724,27145,6.0531278068266285,2
-0.27586206896551724,27327,4.74014270441428,2
-0.27586206896551724,27899,73.37114062468764,2
-0.2718390804597701,235,-0.10828992963611533,2
-0.2718390804597701,1847,0.8306971929333685,2
-0.2718390804597701,3817,-4.353031398113014,2
-0.2718390804597701,6088,0.5736455234693423,2
-0.2718390804597701,6407,8.378476368726018,2
-0.2718390804597701,6916,-0.3402101759938212,2
-0.2718390804597701,9948,-0.006085739485639868,2
-0.2718390804597701,11749,-0.015399303524157488,2
-0.2718390804597701,12427,4.042253174331677,2
-0.2718390804597701,12613,0.34157402624266586,2
-0.2718390804597701,12689,2.4046396208363863,2
-0.2718390804597701,13416,-0.41428788900180513,2
-0.2718390804597701,13758,-6.504207257395938,2
-0.2718390804597701,13890,-3.795868798204486,2
-0.2718390804597701,14034,-3.7019873559677006,2
-0.2718390804597701,14290,-16.619783932400985,2
-0.2718390804597701,14563,-6.485344436886647,2
-0.2718390804597701,14927,-5.687636607426863,2
-0.2718390804597701,15144,-11.303502824283218,2
-0.2718390804597701,15282,35.355175084587785,2
-0.2718390804597701,15457,-13.646950109022251,2
-0.2718390804597701,15563,13.581199064142357,2
-0.2718390804597701,16128,-214.388692927543,2
-0.2718390804597701,17586,-3.037792645262777,2
-0.2718390804597701,17865,1.0978417016950872,2
-0.2718390804597701,18102,21.7946776112322,2
-0.2718390804597701,19078,-5.279737440213836,2
-0.2718390804597701,19728,-7.948848411406998,2
-0.2718390804597701,20046,-11.466439873351794,2
-0.2718390804597701,21615,40.07896595573677,2
-0.2718390804597701,24508,-23.191495764154034,2
-0.2718390804597701,25008,-49.77807361328413,2
-0.2718390804597701,25545,85.3977829921997,2
-0.2718390804597701,25799,62.70937215044948,2
-0.2718390804597701,26391,1.9350627385378527,2
-0.2718390804597701,26601,72.14105020520624,2
-0.2718390804597701,26954,20.302255056256463,2
-0.2718390804597701,27145,5.926193189217569,2
-0.2718390804597701,27327,4.208038943151409,2
-0.2718390804597701,27899,73.33870573252092,2
-0.267816091954023,235,0.055719292515304525,2
-0.267816091954023,1847,0.7048697469445792,2
-0.267816091954023,3817,-4.028479148554036,2
-0.267816091954023,6088,0.39534027956479967,2
-0.267816091954023,6407,8.221544227710043,2
-0.267816091954023,6916,-0.45132642575491677,2
-0.267816091954023,9948,-0.1241128765404706,2
-0.267816091954023,11749,0.07812745246168012,2
-0.267816091954023,12427,4.063268516202188,2
-0.267816091954023,12613,0.48435822143849044,2
-0.267816091954023,12689,2.3099308401326044,2
-0.267816091954023,13416,-0.5153434062056063,2
-0.267816091954023,13758,-6.51698218031774,2
-0.267816091954023,13890,-3.9166769067438647,2
-0.267816091954023,14034,-3.6396324505211126,2
-0.267816091954023,14290,-18.124134451345014,2
-0.267816091954023,14563,-6.448422631918228,2
-0.267816091954023,14927,-6.885747631643314,2
-0.267816091954023,15144,-11.457248329852836,2
-0.267816091954023,15282,32.72155854330382,2
-0.267816091954023,15457,-18.619170868324293,2
-0.267816091954023,15563,15.669020106302527,2
-0.267816091954023,16128,-190.42900826792598,2
-0.267816091954023,17586,-2.973973998614421,2
-0.267816091954023,17865,0.3753664589045444,2
-0.267816091954023,18102,20.22863964047772,2
-0.267816091954023,19078,-5.451138042460851,2
-0.267816091954023,19728,-7.511093775445044,2
-0.267816091954023,20046,-11.168104968402854,2
-0.267816091954023,21615,39.454530434091,2
-0.267816091954023,24508,-22.933631525526135,2
-0.267816091954023,25008,-48.91549542689266,2
-0.267816091954023,25545,76.49145384434078,2
-0.267816091954023,25799,62.931603620684015,2
-0.267816091954023,26391,2.5067440627564963,2
-0.267816091954023,26601,70.41474555649152,2
-0.267816091954023,26954,20.192076670692877,2
-0.267816091954023,27145,5.511142333612639,2
-0.267816091954023,27327,3.7115754419570575,2
-0.267816091954023,27899,73.41431216506642,2
-0.26379310344827583,235,0.14868805203158947,2
-0.26379310344827583,1847,0.5877524346397591,2
-0.26379310344827583,3817,-3.724961637707603,2
-0.26379310344827583,6088,0.3123264366706867,2
-0.26379310344827583,6407,8.084288550797261,2
-0.26379310344827583,6916,-0.5901480678414608,2
-0.26379310344827583,9948,-0.16779858218359564,2
-0.26379310344827583,11749,0.30191073714278643,2
-0.26379310344827583,12427,4.111784862077021,2
-0.26379310344827583,12613,0.5696685467705168,2
-0.26379310344827583,12689,2.3871327676069525,2
-0.26379310344827583,13416,-0.6733131973990641,2
-0.26379310344827583,13758,-6.4378849608661985,2
-0.26379310344827583,13890,-3.939886682337092,2
-0.26379310344827583,14034,-3.6152876542282306,2
-0.26379310344827583,14290,-18.991395226128237,2
-0.26379310344827583,14563,-6.524164035231794,2
-0.26379310344827583,14927,-8.07543749902361,2
-0.26379310344827583,15144,-11.810157145808757,2
-0.26379310344827583,15282,29.47766674623156,2
-0.26379310344827583,15457,-22.568604324624886,2
-0.26379310344827583,15563,18.008896166942137,2
-0.26379310344827583,16128,-162.4845568622364,2
-0.26379310344827583,17586,-2.960763418815704,2
-0.26379310344827583,17865,-0.47819105102941767,2
-0.26379310344827583,18102,18.19537189390522,2
-0.26379310344827583,19078,-5.552931364149171,2
-0.26379310344827583,19728,-7.046652646228953,2
-0.26379310344827583,20046,-10.933599204234934,2
-0.26379310344827583,21615,38.739182727716454,2
-0.26379310344827583,24508,-22.723271074532416,2
-0.26379310344827583,25008,-47.881656367944515,2
-0.26379310344827583,25545,66.60119480197017,2
-0.26379310344827583,25799,63.373634789564335,2
-0.26379310344827583,26391,3.1047525816513177,2
-0.26379310344827583,26601,68.77721049299322,2
-0.26379310344827583,26954,19.93916635208805,2
-0.26379310344827583,27145,4.895241109575139,2
-0.26379310344827583,27327,3.297234929826915,2
-0.26379310344827583,27899,73.60629625111329,2
-0.2597701149425287,235,0.20735413899608443,2
-0.2597701149425287,1847,0.5264246761397982,2
-0.2597701149425287,3817,-3.3956598662251087,2
-0.2597701149425287,6088,0.3474729282857078,2
-0.2597701149425287,6407,8.026790077587059,2
-0.2597701149425287,6916,-0.7026574462455859,2
-0.2597701149425287,9948,-0.11247815130905212,2
-0.2597701149425287,11749,0.6368373508004621,2
-0.2597701149425287,12427,4.224555137037931,2
-0.2597701149425287,12613,0.5721682476317463,2
-0.2597701149425287,12689,2.5828975956045634,2
-0.2597701149425287,13416,-0.8171038773248801,2
-0.2597701149425287,13758,-6.249640635965375,2
-0.2597701149425287,13890,-3.9069565725237094,2
-0.2597701149425287,14034,-3.6078002549390367,2
-0.2597701149425287,14290,-19.085704434584557,2
-0.2597701149425287,14563,-6.741703911435307,2
-0.2597701149425287,14927,-9.197737774415389,2
-0.2597701149425287,15144,-12.318827875711897,2
-0.2597701149425287,15282,25.76412852951632,2
-0.2597701149425287,15457,-25.105954855430777,2
-0.2597701149425287,15563,20.547516867850284,2
-0.2597701149425287,16128,-133.43258409513317,2
-0.2597701149425287,17586,-2.952253283363265,2
-0.2597701149425287,17865,-1.4147044205597532,2
-0.2597701149425287,18102,15.781000026773603,2
-0.2597701149425287,19078,-5.554727421208515,2
-0.2597701149425287,19728,-6.552768462385597,2
-0.2597701149425287,20046,-10.723716318892428,2
-0.2597701149425287,21615,37.96411285461842,2
-0.2597701149425287,24508,-22.488254899360545,2
-0.2597701149425287,25008,-46.63897733882585,2
-0.2597701149425287,25545,55.322197049049855,2
-0.2597701149425287,25799,64.02540663243425,2
-0.2597701149425287,26391,3.621872943728591,2
-0.2597701149425287,26601,67.17199939574584,2
-0.2597701149425287,26954,19.557505210565708,2
-0.2597701149425287,27145,4.185688514090315,2
-0.2597701149425287,27327,2.9999792703860484,2
-0.2597701149425287,27899,73.87356014011839,2
-0.2557471264367816,235,0.27309492068920427,2
-0.2557471264367816,1847,0.5484219079927777,2
-0.2557471264367816,3817,-3.0142167486262283,2
-0.2557471264367816,6088,0.4826808315686679,2
-0.2557471264367816,6407,8.08207396241993,2
-0.2557471264367816,6916,-0.7443600732446843,2
-0.2557471264367816,9948,0.030623959195556855,2
-0.2557471264367816,11749,1.0247196972258446,2
-0.2557471264367816,12427,4.415092635283939,2
-0.2557471264367816,12613,0.5070077479242272,2
-0.2557471264367816,12689,2.822435698430288,2
-0.2557471264367816,13416,-0.8826558657515251,2
-0.2557471264367816,13758,-5.969811142021912,2
-0.2557471264367816,13890,-3.867528279708701,2
-0.2557471264367816,14034,-3.5767785938328274,2
-0.2557471264367816,14290,-18.41958609163605,2
-0.2557471264367816,14563,-7.092404984286134,2
-0.2557471264367816,14927,-10.223916528000633,2
-0.2557471264367816,15144,-12.906308244731822,2
-0.2557471264367816,15282,21.7288213937236,2
-0.2557471264367816,15457,-26.154756128210753,2
-0.2557471264367816,15563,23.220282537977827,2
-0.2557471264367816,16128,-104.96292831672577,2
-0.2557471264367816,17586,-2.9033979678279453,2
-0.2557471264367816,17865,-2.3602228921563873,2
-0.2557471264367816,18102,13.094155596020418,2
-0.2557471264367816,19078,-5.4656352638071946,2
-0.2557471264367816,19728,-6.045990355446654,2
-0.2557471264367816,20046,-10.507764922404219,2
-0.2557471264367816,21615,37.17362018655722,2
-0.2557471264367816,24508,-22.168406704093325,2
-0.2557471264367816,25008,-45.19945120057124,2
-0.2557471264367816,25545,42.2288186180028,2
-0.2557471264367816,25799,64.8164077474556,2
-0.2557471264367816,26391,3.991990783526261,2
-0.2557471264367816,26601,65.544901336142,2
-0.2557471264367816,26954,19.101699583883708,2
-0.2557471264367816,27145,3.4821992124975902,2
-0.2557471264367816,27327,2.829843822487304,2
-0.2557471264367816,27899,74.14122245670438,2
-0.2517241379310345,235,0.3759896237665181,2
-0.2517241379310345,1847,0.6560357992579463,2
-0.2517241379310345,3817,-2.58441969232521,2
-0.2517241379310345,6088,0.6649004969810098,2
-0.2517241379310345,6407,8.23485395060589,2
-0.2517241379310345,6916,-0.6897506761446435,2
-0.2517241379310345,9948,0.21846860642254562,2
-0.2517241379310345,11749,1.391115205050276,2
-0.2517241379310345,12427,4.663807003944262,2
-0.2517241379310345,12613,0.4180633446202876,2
-0.2517241379310345,12689,3.027467728063094,2
-0.2517241379310345,13416,-0.8380358301576587,2
-0.2517241379310345,13758,-5.647629498696798,2
-0.2517241379310345,13890,-3.865986470792364,2
-0.2517241379310345,14034,-3.472760186041248,2
-0.2517241379310345,14290,-17.13199055468671,2
-0.2517241379310345,14563,-7.5332924593414,2
-0.2517241379310345,14927,-11.158029805915126,2
-0.2517241379310345,15144,-13.488400728406205,2
-0.2517241379310345,15282,17.534933983271753,2
-0.2517241379310345,15457,-25.904666714702703,2
-0.2517241379310345,15563,25.945279580984906,2
-0.2517241379310345,16128,-77.74156612418834,2
-0.2517241379310345,17586,-2.794897184682057,2
-0.2517241379310345,17865,-3.2466556909095727,2
-0.2517241379310345,18102,10.27554775598718,2
-0.2517241379310345,19078,-5.323208742401956,2
-0.2517241379310345,19728,-5.561283919582479,2
-0.2517241379310345,20046,-10.274431321390013,2
-0.2517241379310345,21615,36.40691639436233,2
-0.2517241379310345,24508,-21.727981697293913,2
-0.2517241379310345,25008,-43.61436433223392,2
-0.2517241379310345,25545,27.094853164654282,2
-0.2517241379310345,25799,65.64190093155615,2
-0.2517241379310345,26391,4.212162420058505,2
-0.2517241379310345,26601,63.86107902336229,2
-0.2517241379310345,26954,18.63591555889408,2
-0.2517241379310345,27145,2.8581399710199165,2
-0.2517241379310345,27327,2.767472862698169,2
-0.2517241379310345,27899,74.32348579055046,2
-0.24770114942528734,235,0.5183429707541325,2
-0.24770114942528734,1847,0.8183165670367465,2
-0.24770114942528734,3817,-2.137730363272852,2
-0.24770114942528734,6088,0.8275690865890203,2
-0.24770114942528734,6407,8.42603317451951,2
-0.24770114942528734,6916,-0.5448752579121705,2
-0.24770114942528734,9948,0.38696236778888304,2
-0.24770114942528734,11749,1.666813552545686,2
-0.24770114942528734,12427,4.922054006862615,2
-0.24770114942528734,12613,0.36218395128356096,2
-0.24770114942528734,12689,3.138011798065523,2
-0.24770114942528734,13416,-0.690758227367033,2
-0.24770114942528734,13758,-5.347162289442023,2
-0.24770114942528734,13890,-3.920226329260093,2
-0.24770114942528734,14034,-3.274929655044905,2
-0.24770114942528734,14290,-15.424696994815301,2
-0.24770114942528734,14563,-8.000880883259464,2
-0.24770114942528734,14927,-12.022662474032428,2
-0.24770114942528734,15144,-13.991830073685914,2
-0.24770114942528734,15282,13.354233056549957,2
-0.24770114942528734,15457,-24.713303320857907,2
-0.24770114942528734,15563,28.61938583171765,2
-0.24770114942528734,16128,-51.78450812899642,2
-0.24770114942528734,17586,-2.6356762008279313,2
-0.24770114942528734,17865,-4.028430809519792,2
-0.24770114942528734,18102,7.504838766069574,2
-0.24770114942528734,19078,-5.184459060397021,2
-0.24770114942528734,19728,-5.1470091585334306,2
-0.24770114942528734,20046,-10.048722799401089,2
-0.24770114942528734,21615,35.6770880392512,2
-0.24770114942528734,24508,-21.168367918459513,2
-0.24770114942528734,25008,-41.95459143319813,2
-0.24770114942528734,25545,10.006522171091522,2
-0.24770114942528734,25799,66.40118714809924,2
-0.24770114942528734,26391,4.348226807522436,2
-0.24770114942528734,26601,62.11814501419358,2
-0.24770114942528734,26954,18.210104113745416,2
-0.24770114942528734,27145,2.3460030232371385,2
-0.24770114942528734,27327,2.767857257300616,2
-0.24770114942528734,27899,74.34849966688364,2
-0.24367816091954023,235,0.6701296390978351,2
-0.24367816091954023,1847,0.9859648084942925,2
-0.24367816091954023,3817,-1.718420165849191,2
-0.24367816091954023,6088,0.9138560944981646,2
-0.24367816091954023,6407,8.573075348169409,2
-0.24367816091954023,6916,-0.35198427179956226,2
-0.24367816091954023,9948,0.4795850775850967,2
-0.24367816091954023,11749,1.8097525869330118,2
-0.24367816091954023,12427,5.131042696444796,2
-0.24367816091954023,12613,0.38283856945494543,2
-0.24367816091954023,12689,3.1281299722087845,2
-0.24367816091954023,13416,-0.48768090705590195,2
-0.24367816091954023,13758,-5.12467414983755,2
-0.24367816091954023,13890,-4.018765255182973,2
-0.24367816091954023,14034,-3.0048975509551386,2
-0.24367816091954023,14290,-13.510094907004456,2
-0.24367816091954023,14563,-8.428701164007672,2
-0.24367816091954023,14927,-12.849943697771408,2
-0.24367816091954023,15144,-14.376004127613246,2
-0.24367816091954023,15282,9.340764747580454,2
-0.24367816091954023,15457,-22.996189792749654,2
-0.24367816091954023,15563,31.110111951478217,2
-0.24367816091954023,16128,-26.957191097205435,2
-0.24367816091954023,17586,-2.465054815316551,2
-0.24367816091954023,17865,-4.703703298051331,2
-0.24367816091954023,18102,4.99690169280607,2
-0.24367816091954023,19078,-5.100176479247996,2
-0.24367816091954023,19728,-4.836709690558289,2
-0.24367816091954023,20046,-9.881475648069314,2
-0.24367816091954023,21615,34.97142220405708,2
-0.24367816091954023,24508,-20.51438638102954,2
-0.24367816091954023,25008,-40.28737751933593,2
-0.24367816091954023,25545,-8.646573864759965,2
-0.24367816091954023,25799,67.02564656879467,2
-0.24367816091954023,26391,4.508841615275798,2
-0.24367816091954023,26601,60.34846219901924,2
-0.24367816091954023,26954,17.84102165967729,2
-0.24367816091954023,27145,1.938424811540306,2
